
"run.number","line1","line2","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.5263157894736843","0.3815789473684211","0.04473684210526263","38","22","0.5789473684210527"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","20","1.6","0.175","0.0462499999999999","20","2","0.1"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","21","1.6","0.175","0.0462499999999999","20","2","0.1"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.35","0.125","0.03749999999999987","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.5263157894736843","0.3026315789473684","0.05328947368421033","38","20","0.5263157894736842"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","18","1.35","0.125","0.03749999999999987","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","22","1.5","0.225","0.043749999999999845","20","8","0.4"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","19","1.35","0.125","0.03749999999999998","20","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","20","1.35","0.125","0.03749999999999998","20","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.5789473684210527","0.3815789473684211","0.04473684210526263","38","20","0.5263157894736842"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","21","1.35","0.125","0.03749999999999987","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","23","1.55","0.225","0.043749999999999845","20","6","0.3"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.3","0.3125","0.044999999999999596","40","38","0.95"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","22","1.35","0.125","0.03749999999999987","20","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.55","0.3","0.04687499999999967","40","24","0.6"
